# IP RP SP set_id D HHub_Ratio HHub HTrans PileDepth WaterDepth WaveHeight WavePeriod WindSpeed monopile_mass tower_mass total_mass
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 2.127016654 9.0 306639.27470791177 230396.6110475997 537035.8857555115
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 2.127016654 12.0983866768 419068.9546239902 252891.02677636477 671959.981400355
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 3.828781253 9.0 465694.37698333676 284389.7852295666 750084.1622129034
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 6.0 5.1580349252 314054.37478964124 221012.6054494481 535066.9802390893
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 6.0 5.9016133232 308465.53186993266 230270.59413516358 538736.1260050962
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 6.0 7.2630250024 464750.47467529215 287009.1524309338 751759.6271062259
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 6.0 9.0 466361.9843064403 315232.84764733916 781594.8319537794
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 6.0 10.7369749976 301572.4431972343 234521.40248973225 536093.8456869666
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 6.0 12.0983866768 456437.34460647305 285836.8583470013 742274.2029534744
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 6.0 12.841965075200001 481609.30360305763 324983.26868976397 806592.5722928216
3.4 4.0 300.0 1.0 130.294003174112 0.555926309695 72.4338643599727 13.0 20.5 20.5 3.5 6.0 5.9016133232 301731.41807678516 233263.62893600075 534995.0470127859
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 3.5 6.0 12.0983866768 456430.41248108656 285835.1969057637 742265.6093868503
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 8.171218747000001 9.0 316904.03018329956 219100.2095861201 536004.2397694197
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 9.872983346 5.9016133232 306954.98777305475 230869.6630001372 537824.6507731919
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 9.872983346 9.0 479744.70940647775 323971.5145725694 803716.2239790472
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 9.872983346 12.0983866768 472168.6213170681 319298.0050540877 791466.6263711558
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 3.5 10.802456344 9.0 317887.18374933535 218716.75105723809 536603.9348065734
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 4.3684874988 6.0 9.0 466188.3206949435 287037.92818783043 753226.2488827739
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 5.0491933384 2.127016654 9.0 457850.3448731157 244098.50533732952 701948.8502104452
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 5.0491933384 6.0 5.9016133232 313617.10801826045 221707.6747515637 535324.7827698241
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 5.0491933384 6.0 9.0 316722.99981976824 219465.773490338 536188.7733101062
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 5.0491933384 6.0 12.0983866768 308770.2805445049 227305.2614714969 536075.5420160018
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 3.5 6.0 12.841965075200001 312966.19305631286 223183.2416286819 536149.4346849947
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 5.0491933384 9.872983346 9.0 477812.96963622654 286952.4897554362 764765.4593916627
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 20.5 20.5 5.4209825376000005 6.0 9.0 311175.976098854 224914.75922346616 536090.7353223201
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 25.0595593687 25.0595593687 3.5 6.0 9.0 592157.7216454381 278776.62363940454 870934.3452848427
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 28.6332650266 28.6332650266 1.9508066616 6.0 9.0 719080.2786651041 307700.5115523563 1026780.7902174604
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 28.6332650266 28.6332650266 3.5 2.127016654 9.0 405104.0002339722 244631.72177810234 649735.7220120745
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 28.6332650266 28.6332650266 3.5 6.0 5.9016133232 709349.8443142526 305972.4492222996 1015322.2935365522
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 28.6332650266 28.6332650266 3.5 6.0 9.0 402482.98307812476 232998.70919666084 635481.6922747856
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 28.6332650266 28.6332650266 3.5 6.0 12.0983866768 417896.9156476008 227600.44995878602 645497.3656063868
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 28.6332650266 28.6332650266 3.5 9.872983346 9.0 726263.3268056874 273513.13275459304 999776.4595602804
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 28.6332650266 28.6332650266 5.0491933384 6.0 9.0 489901.65189903596 252721.58304705302 742623.234946089
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 3.5 8.171218747000001 9.0 309909.3827767653 229890.20298770833 539799.5857644737
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 13.0 30.5851583224 30.5851583224 3.5 6.0 9.0 416386.5323719881 243061.45061734034 659447.9829893284
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 14.3027312482 20.5 20.5 3.5 6.0 9.0 449002.34248738014 269907.6708806971 718910.0133680772
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 12.3667349734 12.3667349734 3.5 6.0 9.0 246125.3809770089 204973.20697049692 451098.5879475058
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 20.5 20.5 1.9508066616 6.0 9.0 470423.2048945345 272925.7887323299 743348.9936268644
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 20.5 20.5 3.5 2.127016654 9.0 332310.90875529463 208798.22237519373 541109.1311304884
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 20.5 20.5 3.5 6.0 5.9016133232 493286.6658476867 309886.9767027361 803173.6425504228
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 20.5 20.5 3.5 6.0 9.0 488106.56877471623 276628.01568302105 764734.5844577373
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 20.5 20.5 3.5 6.0 12.0983866768 323318.40853940364 213219.6187203591 536538.0272597627
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 20.5 20.5 3.5 9.872983346 9.0 314110.9487601626 221164.78629963566 535275.7350597982
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 20.5 20.5 5.0491933384 6.0 9.0 328522.65300331614 212586.3837342565 541109.0367375726
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 3.5 9.872983346 5.9016133232 325237.2647299479 236210.4358828793 561447.7006128272
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.3237900076 28.6332650266 28.6332650266 3.5 6.0 9.0 495453.20421772 229479.70407777937 724932.9082954994
3.4 4.0 300.0 1.0 130.294003174112 0.8161895003799999 106.34459735318859 15.881473806399999 20.5 20.5 3.5 6.0 9.0 309851.723550415 226181.85325700638 536033.5768074214
3.4 4.0 300.0 1.0 130.294003174112 0.8332688849200001 108.56993873665525 13.0 20.5 20.5 3.5 6.0 9.0 310056.3447264895 230044.79651513323 540101.1412416227
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 10.6762099924 20.5 20.5 3.5 6.0 9.0 298660.73694439116 238662.95412144065 537323.6910658318
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 12.3667349734 12.3667349734 3.5 6.0 9.0 302402.43205955497 270547.2231650512 572949.6552246062
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 20.5 20.5 1.9508066616 6.0 9.0 315095.8641135086 219257.84357205837 534353.707685567
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 20.5 20.5 3.5 2.127016654 9.0 306639.27470791177 230396.6110475997 537035.8857555115
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 20.5 20.5 3.5 6.0 5.9016133232 308465.53186993266 230270.59413516358 538736.1260050962
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 20.5 20.5 3.5 6.0 9.0 466361.9843064403 315232.84764733916 781594.8319537794
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 20.5 20.5 3.5 6.0 12.0983866768 456437.34460647305 285836.8583470013 742274.2029534744
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 3.5 9.872983346 9.0 317003.1422096926 219230.21364643297 536233.3558561256
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 20.5 20.5 3.5 9.872983346 9.0 479744.70940647775 323971.5145725694 803716.2239790472
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 20.5 20.5 5.0491933384 6.0 9.0 316722.99981976824 219465.773490338 536188.7733101062
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 13.0 28.6332650266 28.6332650266 3.5 6.0 9.0 402482.98307812476 232998.70919666084 635481.6922747856
3.4 4.0 300.0 1.0 130.294003174112 0.8440736903199999 109.97774008573849 15.3237900076 20.5 20.5 3.5 6.0 9.0 476801.14933063113 273842.2031463658 750643.352476997
3.4 4.0 300.0 1.0 130.294003174112 0.8490747944799999 110.6293539670356 13.0 20.5 20.5 3.5 6.0 9.0 466361.9843064403 315232.84764733916 781594.8319537794
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 3.5 9.872983346 12.0983866768 468959.41575848684 316585.9914511461 785545.4072096329
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 3.5 10.802456344 9.0 468925.0264314934 316890.7532263406 785815.779657834
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 4.3684874988 6.0 9.0 308507.3124657178 230418.3403030982 538925.652768816
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 5.0491933384 2.127016654 9.0 446673.6995552287 239548.391533933 686222.0910891617
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 5.0491933384 6.0 5.9016133232 320560.1454659851 237430.39798797417 557990.5434539593
3.4 4.0 300.0 1.0 130.294003174112 0.555926309695 72.4338643599727 13.0 20.5 20.5 3.5 6.0 9.0 452150.7972582592 254817.53365947847 706968.3309177377
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 5.0491933384 6.0 9.0 314482.1619980174 221458.0826170047 535940.2446150221
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 5.0491933384 6.0 12.0983866768 305407.91912040714 229986.3584864515 535394.2776068586
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 5.0491933384 9.872983346 9.0 485744.9456786478 325178.06308383535 810923.0087624831
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 20.5 20.5 5.4209825376000005 6.0 9.0 319493.99856199126 218464.94060904218 537958.9391710334
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 25.0595593687 25.0595593687 3.5 6.0 9.0 359093.1039108443 237403.55682487495 596496.6607357193
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 28.6332650266 28.6332650266 1.9508066616 6.0 9.0 399928.4202685444 234105.10778624978 634033.5280547942
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 28.6332650266 28.6332650266 3.5 2.127016654 9.0 416696.8167659189 245566.434108401 662263.2508743199
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 28.6332650266 28.6332650266 3.5 6.0 5.9016133232 391767.45605282154 240963.49083090358 632730.9468837251
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 28.6332650266 28.6332650266 3.5 6.0 9.0 395073.7957255392 238452.36103454093 633526.1567600801
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 28.6332650266 28.6332650266 3.5 6.0 12.0983866768 700720.1104550215 304602.7413256861 1005322.8517807076
3.4 4.0 300.0 1.0 130.294003174112 0.555926309695 72.4338643599727 13.0 20.5 20.5 3.5 6.0 12.0983866768 456430.41248108656 285835.1969057637 742265.6093868503
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 28.6332650266 28.6332650266 3.5 9.872983346 9.0 701734.6402419801 270770.07680242474 972504.7170444048
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 28.6332650266 28.6332650266 5.0491933384 6.0 9.0 393375.21316151996 241667.17733423726 635042.3904957572
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 13.0 30.5851583224 30.5851583224 3.5 6.0 9.0 426962.6677636445 235060.09532481455 662022.763088459
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 14.3027312482 20.5 20.5 3.5 6.0 9.0 449002.34248738014 269907.6708806971 718910.0133680772
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 12.3667349734 12.3667349734 3.5 6.0 9.0 246125.3809770089 204973.20697049692 451098.5879475058
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 20.5 20.5 1.9508066616 6.0 9.0 470423.2048945345 272925.7887323299 743348.9936268644
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 20.5 20.5 3.5 2.127016654 9.0 332310.90875529463 208798.22237519373 541109.1311304884
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 20.5 20.5 3.5 6.0 5.9016133232 493286.6658476867 309886.9767027361 803173.6425504228
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 20.5 20.5 3.5 6.0 9.0 488106.56877471623 276628.01568302105 764734.5844577373
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 20.5 20.5 3.5 6.0 12.0983866768 323318.40853940364 213219.6187203591 536538.0272597627
3.4 4.0 300.0 1.0 130.294003174112 0.555926309695 72.4338643599727 13.0 20.5 20.5 3.5 9.872983346 9.0 317003.1422096926 219230.21364643297 536233.3558561256
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 20.5 20.5 3.5 9.872983346 9.0 314110.9487601626 221164.78629963566 535275.7350597982
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 20.5 20.5 5.0491933384 6.0 9.0 328522.65300331614 212586.3837342565 541109.0367375726
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.3237900076 28.6332650266 28.6332650266 3.5 6.0 9.0 495453.20421772 229479.70407777937 724932.9082954994
3.4 4.0 300.0 1.0 130.294003174112 0.58381049962 76.06700709056818 15.881473806399999 20.5 20.5 3.5 6.0 9.0 501792.72920361324 306791.6897796835 808584.4189832967
3.4 4.0 300.0 1.0 130.294003174112 0.6068345579800001 79.06690382360698 13.0 20.5 20.5 3.5 6.0 9.0 466361.9843064403 315232.84764733916 781594.8319537794
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 10.6762099924 20.5 20.5 3.5 6.0 9.0 486927.6322096019 308481.8381841548 795409.4703937568
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 12.3667349734 12.3667349734 3.5 6.0 9.0 302402.43205955497 270547.2231650512 572949.6552246062
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 20.5 20.5 1.9508066616 6.0 9.0 315095.8641135086 219257.84357205837 534353.707685567
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 20.5 20.5 3.5 2.127016654 9.0 306639.27470791177 230396.6110475997 537035.8857555115
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 20.5 20.5 3.5 6.0 5.9016133232 308465.53186993266 230270.59413516358 538736.1260050962
3.4 4.0 300.0 1.0 130.294003174112 0.555926309695 72.4338643599727 13.0 20.5 20.5 5.0491933384 6.0 9.0 314482.1619980174 221458.0826170047 535940.2446150221
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 20.5 20.5 3.5 6.0 9.0 466361.9843064403 315232.84764733916 781594.8319537794
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 20.5 20.5 3.5 6.0 12.0983866768 456437.34460647305 285836.8583470013 742274.2029534744
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 20.5 20.5 3.5 9.872983346 9.0 479744.70940647775 323971.5145725694 803716.2239790472
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 20.5 20.5 5.0491933384 6.0 9.0 316722.99981976824 219465.773490338 536188.7733101062
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 13.0 28.6332650266 28.6332650266 3.5 6.0 9.0 402482.98307812476 232998.70919666084 635481.6922747856
3.4 4.0 300.0 1.0 130.294003174112 0.63486343759 82.7188987524791 15.3237900076 20.5 20.5 3.5 6.0 9.0 311097.7827527823 226184.61816848273 537282.400921265
3.4 4.0 300.0 1.0 130.294003174112 0.6664919970400001 86.83991037785 13.0 20.5 20.5 3.5 6.0 9.0 466361.9843064403 315232.84764733916 781594.8319537794
3.4 4.0 300.0 1.0 130.294003174112 0.7 91.20580222187839 10.018504110364 20.5 20.5 3.5 6.0 9.0 334139.95393884135 257242.5923572434 591382.5462960848
3.4 4.0 300.0 1.0 130.294003174112 0.7 91.20580222187839 10.1185261939 12.3667349734 12.3667349734 3.5 6.0 9.0 226818.41992905084 215655.99410011346 442474.4140291643
3.4 4.0 300.0 1.0 130.294003174112 0.7 91.20580222187839 10.1185261939 20.5 20.5 1.9508066616 6.0 9.0 480896.0943863873 331903.39247866016 812799.4868650475
3.4 4.0 350.0 1.0 120.6288070184215 0.5509252055182 66.45745029803915 13.0 20.5 20.5 3.5 6.0 9.0 286653.4775861795 196904.98426813108 483558.4618543106
3.4 4.0 350.0 1.0 120.6288070184215 0.555926309695 67.06072752866137 10.6762099924 20.5 20.5 3.5 6.0 9.0 450641.59965347825 255785.63855514256 706427.2382086208
3.4 4.0 350.0 1.0 120.6288070184215 0.555926309695 67.06072752866137 13.0 28.6332650266 28.6332650266 3.5 6.0 9.0 367085.79091166175 201240.4509072436 568326.2418189053
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.1185261939 20.5 20.5 3.5 2.127016654 9.0 454959.10746849206 285709.73650826275 740668.8439767548
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.1185261939 20.5 20.5 3.5 6.0 5.9016133232 450453.80059452576 251740.60624060407 702194.4068351298
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.1185261939 20.5 20.5 3.5 6.0 9.0 341851.59936522716 218404.79490025155 560256.3942654787
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.1185261939 20.5 20.5 3.5 6.0 12.0983866768 274523.7745852396 201954.32913016516 476478.10371540475
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.1185261939 20.5 20.5 3.5 9.872983346 9.0 272678.77389774757 206030.9327280919 478709.70662583946
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.1185261939 20.5 20.5 5.0491933384 6.0 9.0 440453.46464751114 232969.81022696604 673423.2748744772
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.1185261939 28.6332650266 28.6332650266 3.5 6.0 9.0 356209.13002362964 211025.60132786562 567234.7313514953
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.33462230136 20.5 20.5 3.5 6.0 9.0 280969.273600618 195581.6613737134 476550.9349743314
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 10.41484167865 10.41484167865 3.5 6.0 9.0 197860.31466910048 180225.95455737357 378086.26922647405
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 12.3667349734 12.3667349734 1.9508066616 6.0 9.0 209091.40565975878 191750.9593276743 400842.3649874331
3.4 4.0 350.0 1.0 120.6288070184215 0.555926309695 67.06072752866137 15.3237900076 20.5 20.5 3.5 6.0 9.0 297203.04036649666 188134.42367360706 485337.4640401037
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 12.3667349734 12.3667349734 3.5 2.127016654 9.0 208265.57935897377 189772.15682586108 398037.73618483485
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 12.3667349734 12.3667349734 3.5 6.0 5.9016133232 214051.67955608014 178846.7939811165 392898.47353719664
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 12.3667349734 12.3667349734 3.5 6.0 9.0 214250.9696569795 179069.52335191722 393320.4930088967
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 12.3667349734 12.3667349734 3.5 6.0 12.0983866768 301027.3091454789 280513.06554607546 581540.3746915543
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 12.3667349734 12.3667349734 3.5 9.872983346 9.0 215701.24812352087 178663.80701843766 394365.0551419585
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 12.3667349734 12.3667349734 5.0491933384 6.0 9.0 299353.9476602117 279677.5916042605 579031.5392644722
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 15.9404406313 15.9404406313 3.5 6.0 9.0 234538.6904101562 198180.21642729966 432718.90683745587
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 1.5790174626 6.0 9.0 474726.37895993673 289384.36128115765 764110.7402410944
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 1.9508066616 2.127016654 9.0 283250.0378451555 193274.99681096425 476525.03465611977
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 1.9508066616 6.0 5.9016133232 460242.2546915901 273952.3217891945 734194.5764807846
3.4 4.0 350.0 1.0 120.6288070184215 0.566731115068 68.3640983108726 13.0 20.5 20.5 3.5 6.0 9.0 286653.4775861795 196904.98426813108 483558.4618543106
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 1.9508066616 6.0 9.0 283639.1343114484 192432.9968770799 476072.13118852826
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 1.9508066616 6.0 12.0983866768 280246.3009195137 196474.0986690584 476720.3995885721
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 1.9508066616 9.872983346 9.0 490344.9615993246 223335.9280178724 713680.889617197
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 2.6315125012 6.0 9.0 275118.89102733985 201089.92286926042 476208.8138966003
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 1.1975436565 9.0 295451.01703394443 195847.38612449018 491298.4031584346
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 2.127016654 5.9016133232 454738.4436085172 281405.9995234803 736144.4431319975
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 2.127016654 9.0 282523.21438177454 203072.57807833928 485595.7924601138
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 2.127016654 12.0983866768 278981.9714931383 200375.5550404726 479357.5265336109
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 3.828781253 9.0 443448.11108156247 255582.96281441173 699031.0738959742
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 6.0 5.1580349252 283022.6332622251 192860.83638407628 475883.46964630135
3.4 4.0 350.0 1.0 120.6288070184215 0.58381049962 70.42436409398921 10.1185261939 20.5 20.5 3.5 6.0 9.0 454107.1733190867 287060.06499130564 741167.2383103924
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 6.0 5.9016133232 454186.15763995744 282607.0028257593 736793.1604657167
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 6.0 7.2630250024 276131.1009510963 199761.6384363952 475892.7393874915
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 6.0 9.0 450641.59965347825 255785.63855514256 706427.2382086208
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 6.0 10.7369749976 431692.2742969593 227463.10543078312 659155.3797277424
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 6.0 12.0983866768 280307.56477462844 197008.4568789085 477316.02165353694
3.4 4.0 350.0 1.0 120.6288070184215 0.7 84.44016491289504 10.6762099924 20.5 20.5 3.5 6.0 12.841965075200001 293913.6368339569 191055.0422499263 484968.6790838832
