# IP RP SP set_id D HHub_Ratio HHub HTrans PileDepth WaterDepth WaveHeight WavePeriod WindSpeed monopile_mass tower_mass total_mass
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 10.6762099924 45.5 45.5 3.5 6.0 12.0983866768 1654412.870950896 1432558.0271299856 3086970.8980808817
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 10.6762099924 45.5 45.5 3.5 9.872983346 9.0 1654915.786816268 1434510.728448345 3089426.515264613
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 10.6762099924 45.5 45.5 5.0491933384 6.0 9.0 1730180.1030354693 1381748.902011263 3111929.0050467323
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 6.0 7.2630250024 1684722.1388157073 1406382.3901500741 3091104.5289657814
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 10.6762099924 56.7316517034 56.7316517034 3.5 6.0 9.0 2182799.580134627 1510366.397513085 3693165.977647712
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 11.6972687518 45.5 45.5 3.5 6.0 9.0 1672578.3730717201 1416430.1493264742 3089008.5223981943
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 31.57287660385 31.57287660385 3.5 6.0 9.0 1165642.529033682 1317702.775295892 2483345.304329574
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 34.2683482966 34.2683482966 1.9508066616 6.0 9.0 1254691.1795285626 1333604.492805763 2588295.6723343255
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 34.2683482966 34.2683482966 3.5 2.127016654 9.0 1273287.2840525394 1345156.32559719 2618443.6096497294
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 34.2683482966 34.2683482966 3.5 6.0 5.9016133232 1257835.079313639 1333778.8182932804 2591613.8976069195
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 34.2683482966 34.2683482966 3.5 6.0 9.0 1259938.6223988954 1330479.799768781 2590418.4221676765
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 34.2683482966 34.2683482966 3.5 6.0 12.0983866768 1251593.6704468296 1338098.746068829 2589692.4165156586
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 34.2683482966 34.2683482966 3.5 9.872983346 9.0 1261650.6707762233 1330040.5391143798 2591691.209890603
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 34.2683482966 34.2683482966 5.0491933384 6.0 9.0 1268961.755530782 1326322.0624709725 2595283.8180017546
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 39.2034656337 39.2034656337 3.5 6.0 9.0 1448003.2453617624 1353088.6677637568 2801091.913125519
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 1.5790174626 6.0 9.0 1682354.7739815344 1402792.7797010778 3085147.5536826123
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 1.9508066616 2.127016654 9.0 1692433.2820300786 1403195.3182639442 3095628.600294023
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 1.9508066616 6.0 5.9016133232 1686518.0227414991 1400598.115682938 3087116.138424437
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 1.9508066616 6.0 9.0 1682016.4754011284 1403900.9725995238 3085917.4480006522
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 1.9508066616 6.0 12.0983866768 1674100.843868563 1410830.8684528377 3084931.7123214006
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 1.9508066616 9.872983346 9.0 1681747.3325608026 1405227.3857801922 3086974.718340995
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 2.6315125012 6.0 9.0 1782834.8896728235 1410567.2118233202 3193402.1014961437
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 1.1975436565 9.0 1983398.3923038074 1402276.7536059238 3385675.1459097313
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 2.127016654 5.9016133232 1737056.5905007985 1404753.5233097128 3141810.1138105113
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 6.0 10.7369749976 1687739.8504962574 1401251.3621150504 3088991.212611308
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 2.127016654 9.0 1763867.486459561 1393057.775841314 3156925.262300875
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 2.127016654 12.0983866768 1735079.8520930712 1403962.13412613 3139041.9862192012
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 3.828781253 9.0 1691953.9616897139 1417722.68646238 3109676.648152094
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 6.0 5.1580349252 1690104.9508111598 1401356.6557708886 3091461.6065820483
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 6.0 5.9016133232 1680856.8399791329 1416141.0442624276 3096997.8842415605
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 6.0 7.2630250024 1677836.7826355628 1429374.5943846821 3107211.377020245
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 6.0 9.0 1746488.2685760078 1356618.784834743 3103107.053410751
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 6.0 10.7369749976 1744165.1029127443 1358079.9943856734 3102245.0972984177
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 6.0 12.0983866768 1688129.1766716214 1400315.8436946012 3088445.0203662226
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 6.0 12.841965075200001 1722562.3038886029 1415827.2743319387 3138389.5782205416
15.0 16.0 250.0 2.0 285.4598585844434 0.555926309695 158.6946457489062 13.0 45.5 45.5 3.5 6.0 5.9016133232 1789444.7829604251 1382702.2473745225 3172147.0303349476
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 6.0 12.0983866768 1686492.5047512313 1401971.912329619 3088464.4170808503
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 8.171218747000001 9.0 1699038.1641957876 1396727.1271829414 3095765.291378729
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 9.872983346 5.9016133232 1689982.8724734457 1402164.3378905784 3092147.210364024
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 9.872983346 9.0 1723128.4722193135 1404848.6567900274 3127977.129009341
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 9.872983346 12.0983866768 1688216.6489839132 1401274.5349586823 3089491.1839425955
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 3.5 10.802456344 9.0 1690526.5737731708 1401357.6899900665 3091884.2637632373
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 4.3684874988 6.0 9.0 1773072.7667054157 1406784.2795688258 3179857.0462742415
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 5.0491933384 6.0 5.9016133232 1829080.366058541 1382455.4932621699 3211535.859320711
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 5.0491933384 6.0 9.0 1695384.7028110719 1400837.3738520842 3096222.076663156
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 5.0491933384 6.0 12.0983866768 1685589.7539484478 1409668.4322762624 3095258.18622471
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 6.0 12.841965075200001 1712938.698121768 1378114.2866226635 3091052.9847444315
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 5.0491933384 9.872983346 9.0 1691900.8128918805 1403769.2786082556 3095670.091500136
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 45.5 45.5 5.4209825376000005 6.0 9.0 1730305.252492143 1498761.5828852432 3229066.8353773863
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 51.7965343663 51.7965343663 3.5 6.0 9.0 1970919.1979570426 1437841.784779102 3408760.9827361447
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 56.7316517034 56.7316517034 1.9508066616 6.0 9.0 2235762.7406630595 1444453.1385382214 3680215.879201281
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 56.7316517034 56.7316517034 3.5 2.127016654 9.0 2406145.9693299816 1400278.8520320873 3806424.821362069
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 56.7316517034 56.7316517034 3.5 6.0 9.0 2227646.714683634 1470672.8521503555 3698319.5668339897
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 56.7316517034 56.7316517034 3.5 6.0 12.0983866768 2239320.417838143 1445168.4215161968 3684488.83935434
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 56.7316517034 56.7316517034 3.5 9.872983346 9.0 2236700.4465198726 1455091.3683903287 3691791.8149102014
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 56.7316517034 56.7316517034 5.0491933384 6.0 9.0 2249149.5230078674 1446392.131805879 3695541.6548137465
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 8.171218747000001 9.0 1688737.3084655718 1400948.6470055503 3089685.955471122
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 13.0 59.4271233976 59.4271233976 3.5 6.0 9.0 2396160.9348380105 1452744.0814490253 3848905.016287036
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 14.3027312482 45.5 45.5 3.5 6.0 9.0 1710267.8159850435 1380326.2092307084 3090594.025215752
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 34.2683482966 34.2683482966 3.5 6.0 9.0 1290402.5182372879 1301747.6570682984 2592150.1753055863
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 45.5 45.5 1.9508066616 6.0 9.0 1737646.112409103 1374998.8262607807 3112644.9386698836
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 45.5 45.5 3.5 2.127016654 9.0 1771497.172287709 1372853.4266584571 3144350.598946166
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 45.5 45.5 3.5 6.0 5.9016133232 1722098.916542378 1370406.0342236098 3092504.950765988
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 45.5 45.5 3.5 6.0 9.0 1691545.766542376 1449010.9896223713 3140556.7561647473
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 45.5 45.5 3.5 6.0 12.0983866768 1720737.2277430538 1369098.2998595033 3089835.527602557
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 45.5 45.5 3.5 9.872983346 9.0 1709165.9723736115 1399597.779812725 3108763.7521863366
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 45.5 45.5 5.0491933384 6.0 9.0 1838793.4285807377 1321679.4332229309 3160472.8618036686
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 9.872983346 5.9016133232 1746973.8961094709 1373305.9087621628 3120279.8048716336
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.3237900076 56.7316517034 56.7316517034 3.5 6.0 9.0 2272799.4963173424 1414590.9639644749 3687390.4602818172
15.0 16.0 250.0 2.0 285.4598585844434 0.8161895003799999 232.9893393565823 15.881473806399999 45.5 45.5 3.5 6.0 9.0 1729628.9610330996 1361836.456088017 3091465.4171211165
15.0 16.0 250.0 2.0 285.4598585844434 0.8332688849200001 237.86481805208007 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 10.6762099924 45.5 45.5 3.5 6.0 9.0 1681829.991427754 1408823.1118236189 3090653.103251373
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 34.2683482966 34.2683482966 3.5 6.0 9.0 1259143.5976174457 1331467.8756467702 2590611.473264216
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 45.5 45.5 1.9508066616 6.0 9.0 1678950.048756393 1407370.0662243345 3086320.1149807274
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 45.5 45.5 3.5 2.127016654 9.0 1734222.8782479702 1406188.481875368 3140411.360123338
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 45.5 45.5 3.5 6.0 5.9016133232 1789444.7829604251 1382702.2473745225 3172147.0303349476
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 45.5 45.5 3.5 6.0 12.0983866768 1686492.5047512313 1401971.912329619 3088464.4170808503
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 9.872983346 9.0 1691592.6737815184 1401019.0993801802 3092611.7731616986
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 45.5 45.5 3.5 9.872983346 9.0 1691592.6737815184 1401019.0993801802 3092611.7731616986
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 13.0 56.7316517034 56.7316517034 3.5 6.0 9.0 2227646.714683634 1470672.8521503555 3698319.5668339897
15.0 16.0 250.0 2.0 285.4598585844434 0.8440736903199999 240.94915627359643 15.3237900076 45.5 45.5 3.5 6.0 9.0 1691545.766542376 1449010.9896223713 3140556.7561647473
15.0 16.0 250.0 2.0 285.4598585844434 0.8490747944799999 242.3767707598761 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 9.872983346 12.0983866768 1688449.7337101635 1401040.4774257627 3089490.211135926
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 3.5 10.802456344 9.0 1759454.9166175916 1350877.313610907 3110332.2302284986
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 4.3684874988 6.0 9.0 2028823.576885319 1324960.7401521818 3353784.317037501
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 5.0491933384 2.127016654 9.0 2059020.52760878 1357264.6369563073 3416285.1645650873
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 5.0491933384 6.0 5.9016133232 1695099.0791075614 1402507.5012941335 3097606.580401695
15.0 16.0 250.0 2.0 285.4598585844434 0.555926309695 158.6946457489062 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 5.0491933384 6.0 12.0983866768 1692317.965408876 1406503.9564383184 3098821.9218471944
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 5.0491933384 9.872983346 9.0 1690157.637861977 1405729.3698702122 3095887.0077321893
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 45.5 45.5 5.4209825376000005 6.0 9.0 1697608.2386179601 1403478.7049306945 3101086.9435486547
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 51.7965343663 51.7965343663 3.5 6.0 9.0 1971173.9262619016 1437592.7564272413 3408766.682689143
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 56.7316517034 56.7316517034 1.9508066616 6.0 9.0 2236751.769602721 1443479.8444283162 3680231.6140310373
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 56.7316517034 56.7316517034 3.5 2.127016654 9.0 2312259.891903382 1456936.0032329531 3769195.895136335
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 56.7316517034 56.7316517034 3.5 6.0 5.9016133232 2241631.5894272183 1445727.7902209712 3687359.3796481895
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 56.7316517034 56.7316517034 3.5 6.0 9.0 2447740.730099575 1395856.3664632053 3843597.0965627804
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 56.7316517034 56.7316517034 3.5 6.0 12.0983866768 2239416.252459521 1445063.4649614356 3684479.7174209566
15.0 16.0 250.0 2.0 285.4598585844434 0.555926309695 158.6946457489062 13.0 45.5 45.5 3.5 6.0 12.0983866768 1686492.5047512313 1401971.912329619 3088464.4170808503
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 56.7316517034 56.7316517034 3.5 9.872983346 9.0 2342240.5248131813 1475978.8328419193 3818219.3576551005
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 56.7316517034 56.7316517034 5.0491933384 6.0 9.0 2767241.387026941 1304502.2388430298 4071743.625869971
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 13.0 59.4271233976 59.4271233976 3.5 6.0 9.0 2396350.500232682 1452555.1816912247 3848905.681923907
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 14.3027312482 45.5 45.5 3.5 6.0 9.0 1708808.6096204738 1381735.1652391027 3090543.7748595765
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 34.2683482966 34.2683482966 3.5 6.0 9.0 1290402.5182372879 1301747.6570682984 2592150.1753055863
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 45.5 45.5 1.9508066616 6.0 9.0 1737646.112409103 1374998.8262607807 3112644.9386698836
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 45.5 45.5 3.5 2.127016654 9.0 1771497.172287709 1372853.4266584571 3144350.598946166
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 45.5 45.5 3.5 6.0 5.9016133232 1722098.916542378 1370406.0342236098 3092504.950765988
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 45.5 45.5 3.5 6.0 9.0 1691545.766542376 1449010.9896223713 3140556.7561647473
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 45.5 45.5 3.5 6.0 12.0983866768 1720737.2277430538 1369098.2998595033 3089835.527602557
15.0 16.0 250.0 2.0 285.4598585844434 0.555926309695 158.6946457489062 13.0 45.5 45.5 3.5 9.872983346 9.0 1691592.6737815184 1401019.0993801802 3092611.7731616986
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 45.5 45.5 3.5 9.872983346 9.0 1709165.9723736115 1399597.779812725 3108763.7521863366
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 45.5 45.5 5.0491933384 6.0 9.0 1838793.4285807377 1321679.4332229309 3160472.8618036686
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.3237900076 56.7316517034 56.7316517034 3.5 6.0 9.0 2272799.4963173424 1414590.9639644749 3687390.4602818172
15.0 16.0 250.0 2.0 285.4598585844434 0.58381049962 166.65446266163843 15.881473806399999 45.5 45.5 3.5 6.0 9.0 1729628.9610330996 1361836.456088017 3091465.4171211165
15.0 16.0 250.0 2.0 285.4598585844434 0.6068345579800001 173.22690710512404 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 10.6762099924 45.5 45.5 3.5 6.0 9.0 1677296.7582398122 1412762.4528323761 3090059.2110721883
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 34.2683482966 34.2683482966 3.5 6.0 9.0 1259143.5976174457 1331467.8756467702 2590611.473264216
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 45.5 45.5 1.9508066616 6.0 9.0 1678950.048756393 1407370.0662243345 3086320.1149807274
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 45.5 45.5 3.5 2.127016654 9.0 1734222.8782479702 1406188.481875368 3140411.360123338
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 45.5 45.5 3.5 6.0 5.9016133232 1789444.7829604251 1382702.2473745225 3172147.0303349476
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 45.5 45.5 3.5 6.0 12.0983866768 1686492.5047512313 1401971.912329619 3088464.4170808503
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 45.5 45.5 3.5 9.872983346 9.0 1691592.6737815184 1401019.0993801802 3092611.7731616986
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 13.0 56.7316517034 56.7316517034 3.5 6.0 9.0 2227646.714683634 1470672.8521503555 3698319.5668339897
15.0 16.0 250.0 2.0 285.4598585844434 0.63486343759 181.228027114875 15.3237900076 45.5 45.5 3.5 6.0 9.0 1691545.766542376 1449010.9896223713 3140556.7561647473
15.0 16.0 250.0 2.0 285.4598585844434 0.6664919970400001 190.25671122270168 13.0 45.5 45.5 3.5 6.0 9.0 1689532.4301784942 1400200.5356192985 3089732.9657977927
15.0 16.0 250.0 2.0 285.4598585844434 0.7 199.82190100911038 10.018504110364 45.5 45.5 3.5 6.0 9.0 1646753.5210495763 1441059.2437164946 3087812.764766071
15.0 16.0 250.0 2.0 285.4598585844434 0.7 199.82190100911038 10.1185261939 34.2683482966 34.2683482966 3.5 6.0 9.0 1452401.8791216302 1310349.5256707633 2762751.4047923936
15.0 16.0 250.0 2.0 285.4598585844434 0.7 199.82190100911038 10.1185261939 45.5 45.5 1.9508066616 6.0 9.0 1642007.8800320642 1442115.0467633654 3084122.9267954296
15.0 16.0 300.0 2.0 260.588006348224 0.5509252055182 143.5645009529733 13.0 45.5 45.5 3.5 6.0 9.0 1554459.0682116286 1172369.944193286 2726829.0124049145
15.0 16.0 300.0 2.0 260.588006348224 0.555926309695 144.8677287199454 10.6762099924 45.5 45.5 3.5 6.0 9.0 1509950.235191526 1210294.144986567 2720244.380178093
15.0 16.0 300.0 2.0 260.588006348224 0.555926309695 144.8677287199454 13.0 56.7316517034 56.7316517034 3.5 6.0 9.0 2196395.0255719605 1233143.94030162 3429538.9658735804
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.1185261939 45.5 45.5 3.5 2.127016654 9.0 1537599.515872619 1222937.7781024585 2760537.2939750776
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.1185261939 45.5 45.5 3.5 6.0 5.9016133232 1511458.031701165 1356133.6653986608 2867591.697099826
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.1185261939 45.5 45.5 3.5 6.0 9.0 1505433.7121510985 1214686.2036308032 2720119.9157819017
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.1185261939 45.5 45.5 3.5 6.0 12.0983866768 1506375.6492897903 1211898.3156446686 2718273.964934459
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.1185261939 45.5 45.5 5.0491933384 6.0 9.0 1505788.748531987 1219618.2495156801 2725406.998047667
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.1185261939 56.7316517034 56.7316517034 3.5 6.0 9.0 2186081.1110598366 1170444.9113819469 3356526.0224417835
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.33462230136 45.5 45.5 3.5 6.0 9.0 1486939.9289258507 1269641.9034377162 2756581.832363567
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.6762099924 31.57287660385 31.57287660385 3.5 6.0 9.0 1033373.4874902187 1133195.7577359164 2166569.245226135
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.6762099924 34.2683482966 34.2683482966 1.9508066616 6.0 9.0 1111403.1712757868 1151219.6526511388 2262622.8239269257
15.0 16.0 300.0 2.0 260.588006348224 0.555926309695 144.8677287199454 15.3237900076 45.5 45.5 3.5 6.0 9.0 1572473.7871652073 1150998.0688725621 2723471.8560377695
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.6762099924 34.2683482966 34.2683482966 3.5 2.127016654 9.0 1120358.1027649934 1163576.9825682696 2283935.085333263
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.6762099924 34.2683482966 34.2683482966 3.5 6.0 9.0 1148247.1658505239 1165663.7962161177 2313910.9620666415
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.6762099924 34.2683482966 34.2683482966 5.0491933384 6.0 9.0 1114963.7079257017 1151091.3193432384 2266055.02726894
15.0 16.0 300.0 2.0 260.588006348224 0.7 182.41160444375677 10.6762099924 39.2034656337 39.2034656337 3.5 6.0 9.0 1286838.9651349077 1169681.9397881336 2456520.9049230414
