trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct,pd_level
mc_20260807_0627_high_000043,mc_20260807_0627_high/task_0008,43,SuperGaussian,4.12,3426.6739990676397,3422.261604095957,0.129,3131.070266639305,8.627,high
mc_20260807_0627_high_000044,mc_20260807_0627_high/task_0008,44,Nygaard_TurboGaussian,14.23,3263.6630413985977,3196.294604731005,2.064,2744.8001218837926,15.898,high
mc_20260807_0627_high_000044,mc_20260807_0627_high/task_0008,44,SuperGaussian,3.97,3318.2392273898367,3313.4420596298723,0.145,2925.2429231849724,11.844,high
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,Nygaard_TurboGaussian,41.92,3165.5371143503903,3112.9786347602508,1.66,2688.911387266089,15.057,high
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,SuperGaussian,9.55,3215.5307552519325,3211.698941784799,0.119,2823.0883798548048,12.205,high
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,Nygaard_TurboGaussian,17.25,3264.7074763887877,3193.680909178718,2.176,2783.912581815748,14.727,high
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,SuperGaussian,5.67,3318.7886150226677,3313.6872686414076,0.154,2964.68654851696,10.67,high
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,Nygaard_TurboGaussian,22.36,3272.051745569774,3213.72784618529,1.782,2854.816687337691,12.751,high
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,SuperGaussian,5.41,3322.8126380454064,3318.6499016061075,0.125,3027.5599737305547,8.886,high
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,Nygaard_TurboGaussian,18.64,3312.3323643463086,3241.04160722292,2.152,2826.0136152463897,14.682,high
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,SuperGaussian,5.13,3366.6749735600833,3361.5461421388454,0.152,2989.5473883590703,11.202,high
mc_20260807_0627_high_000049,mc_20260807_0627_high/task_0009,49,Nygaard_TurboGaussian,12.2,3391.9429298410337,3315.991881425386,2.239,2939.8061861848364,13.33,high
mc_20260807_0627_high_000049,mc_20260807_0627_high/task_0009,49,SuperGaussian,3.22,3449.6304671023486,3444.2455588858356,0.156,3099.4840521847095,10.15,high
mc_20260807_0627_high_000050,mc_20260807_0627_high/task_0010,50,Nygaard_TurboGaussian,36.01,3354.4455525445983,3293.5990781161545,1.814,2851.514052618843,14.993,high
mc_20260807_0627_high_000050,mc_20260807_0627_high/task_0010,50,SuperGaussian,5.57,3407.4583933119993,3403.023754891952,0.13,3009.75527484112,11.672,high
mc_20260807_0627_high_000051,mc_20260807_0627_high/task_0010,51,Nygaard_TurboGaussian,18.58,3079.685592384501,3024.14910617369,1.803,2623.1047737706926,14.826,high
mc_20260807_0627_high_000051,mc_20260807_0627_high/task_0010,51,SuperGaussian,4.35,3128.229543055963,3124.168198967958,0.13,2758.867856926021,11.807,high
mc_20260807_0627_high_000052,mc_20260807_0627_high/task_0010,52,Nygaard_TurboGaussian,10.31,3250.5661889297635,3193.669666171305,1.75,2839.2707334827,12.653,high
mc_20260807_0627_high_000052,mc_20260807_0627_high/task_0010,52,SuperGaussian,3.96,3301.834260862722,3297.724436981718,0.124,3016.6856313126573,8.636,high
mc_20260807_0627_high_000053,mc_20260807_0627_high/task_0010,53,Nygaard_TurboGaussian,12.67,3228.7228022267336,3170.5756026435665,1.801,2797.3596880849127,13.36,high
mc_20260807_0627_high_000053,mc_20260807_0627_high/task_0010,53,SuperGaussian,4.83,3281.5680003696493,3277.291189415252,0.13,2960.363653326219,9.788,high
mc_20260807_0627_high_000054,mc_20260807_0627_high/task_0010,54,Nygaard_TurboGaussian,12.0,2983.8374883878273,2935.4515054976846,1.622,2550.043887273096,14.538,high
mc_20260807_0627_high_000054,mc_20260807_0627_high/task_0010,54,SuperGaussian,3.69,3033.8320682243875,3030.3174528111767,0.116,2685.4371111805185,11.484,high
mc_20260807_0627_high_000055,mc_20260807_0627_high/task_0011,55,Nygaard_TurboGaussian,9.97,2930.3102030033356,2876.878098750301,1.823,2482.772897905415,15.273,high
mc_20260807_0627_high_000055,mc_20260807_0627_high/task_0011,55,SuperGaussian,3.12,2979.194207313675,2975.3631966715293,0.129,2622.8568095126207,11.961,high
mc_20260807_0627_high_000056,mc_20260807_0627_high/task_0011,56,Nygaard_TurboGaussian,17.62,3240.7659439708564,3189.8801674451306,1.57,2781.22160393978,14.18,high
mc_20260807_0627_high_000056,mc_20260807_0627_high/task_0011,56,SuperGaussian,4.06,3290.8674693849725,3287.0877423063857,0.115,2932.9247262592235,10.877,high
mc_20260807_0627_high_000057,mc_20260807_0627_high/task_0011,57,Nygaard_TurboGaussian,22.62,3144.969876024169,3074.658039762389,2.236,2652.2710177179747,15.666,high
mc_20260807_0627_high_000057,mc_20260807_0627_high/task_0011,57,SuperGaussian,5.54,3201.5480434038845,3196.5813570223895,0.155,2820.7634385846045,11.894,high
mc_20260807_0627_high_000058,mc_20260807_0627_high/task_0011,58,Nygaard_TurboGaussian,22.35,3376.781200360275,3322.5288931574255,1.607,2928.244829975316,13.283,high
mc_20260807_0627_high_000058,mc_20260807_0627_high/task_0011,58,SuperGaussian,5.41,3426.450325460724,3422.516577498681,0.115,3086.0562964510073,9.934,high
mc_20260807_0627_high_000059,mc_20260807_0627_high/task_0011,59,Nygaard_TurboGaussian,17.04,3179.308004594693,3101.424156640339,2.45,2756.062470318677,13.313,high
mc_20260807_0627_high_000059,mc_20260807_0627_high/task_0011,59,SuperGaussian,4.19,3237.861768515485,3232.2651006257693,0.173,2926.4046433082676,9.619,high
mc_20260807_0627_high_000060,mc_20260807_0627_high/task_0012,60,Nygaard_TurboGaussian,17.75,3235.889465471273,3185.6716337491107,1.552,2858.4451706894515,11.664,high
mc_20260807_0627_high_000060,mc_20260807_0627_high/task_0012,60,SuperGaussian,4.48,3287.064107282393,3283.317571587985,0.114,3007.671081372753,8.5,high
mc_20260807_0627_high_000061,mc_20260807_0627_high/task_0012,61,Nygaard_TurboGaussian,12.57,3104.3655833818666,3044.4961326870507,1.929,2708.020882934742,12.767,high
mc_20260807_0627_high_000061,mc_20260807_0627_high/task_0012,61,SuperGaussian,7.79,3160.3193904835207,3156.0224922129837,0.136,2859.7798919416,9.51,high
mc_20260807_0627_high_000062,mc_20260807_0627_high/task_0012,62,Nygaard_TurboGaussian,18.98,2956.2638054636573,2900.0046162990425,1.903,2540.0768015089125,14.078,high
mc_20260807_0627_high_000062,mc_20260807_0627_high/task_0012,62,SuperGaussian,8.78,3008.9486212672764,3005.0093165604007,0.131,2690.547227034782,10.582,high
mc_20260807_0627_high_000063,mc_20260807_0627_high/task_0012,63,Nygaard_TurboGaussian,15.71,3730.6883686913934,3665.2315262940297,1.755,3243.8808947231037,13.049,high
mc_20260807_0627_high_000063,mc_20260807_0627_high/task_0012,63,SuperGaussian,6.65,3781.643072413375,3776.877785017383,0.126,3428.843180904204,9.329,high
mc_20260807_0627_high_000064,mc_20260807_0627_high/task_0012,64,Nygaard_TurboGaussian,10.82,3246.178023755756,3196.9775231469803,1.516,2858.4425581759906,11.944,high
mc_20260807_0627_high_000064,mc_20260807_0627_high/task_0012,64,SuperGaussian,4.78,3294.781247329122,3291.2234790172542,0.108,2982.1629387346948,9.488,high
mc_20260807_0627_high_000065,mc_20260807_0627_high/task_0013,65,Nygaard_TurboGaussian,14.68,3181.230391629047,3120.3198874251993,1.915,2714.856115121477,14.66,high
mc_20260807_0627_high_000065,mc_20260807_0627_high/task_0013,65,SuperGaussian,3.54,3234.134035226113,3229.688258608675,0.137,2866.578430124702,11.365,high
mc_20260807_0627_high_000066,mc_20260807_0627_high/task_0013,66,Nygaard_TurboGaussian,8.73,3270.9787044353006,3208.479614160842,1.911,2878.5123647602554,11.998,high
mc_20260807_0627_high_000066,mc_20260807_0627_high/task_0013,66,SuperGaussian,2.32,3322.6517052594854,3318.079203253661,0.138,3043.141785995152,8.412,high
mc_20260807_0627_high_000067,mc_20260807_0627_high/task_0013,67,Nygaard_TurboGaussian,16.27,3319.9580886701615,3266.281148956162,1.617,2939.81404707082,11.45,high
mc_20260807_0627_high_000067,mc_20260807_0627_high/task_0013,67,SuperGaussian,3.98,3370.6009842296835,3366.6995461613856,0.116,3068.706147953775,8.957,high
mc_20260807_0627_high_000068,mc_20260807_0627_high/task_0013,68,Nygaard_TurboGaussian,16.97,3493.742128317964,3426.3994974410302,1.928,2992.5366819375818,14.346,high
mc_20260807_0627_high_000068,mc_20260807_0627_high/task_0013,68,SuperGaussian,4.49,3548.6971457044187,3543.8642826200107,0.136,3163.638306775004,10.851,high
mc_20260807_0627_high_000069,mc_20260807_0627_high/task_0013,69,Nygaard_TurboGaussian,9.26,3265.1673114472883,3194.2720662317724,2.171,2817.771440690337,13.702,high
mc_20260807_0627_high_000069,mc_20260807_0627_high/task_0013,69,SuperGaussian,2.35,3324.1144893396213,3319.014678953786,0.153,2985.6318719399146,10.183,high
mc_20260807_0627_high_000070,mc_20260807_0627_high/task_0014,70,Nygaard_TurboGaussian,39.68,3153.685407348322,3092.7386980943343,1.933,2617.97527325556,16.987,high
mc_20260807_0627_high_000070,mc_20260807_0627_high/task_0014,70,SuperGaussian,10.44,3206.025685601145,3201.5979614864546,0.138,2785.467536250085,13.118,high
mc_20260807_0627_high_000071,mc_20260807_0627_high/task_0014,71,Nygaard_TurboGaussian,17.66,3299.6122596656683,3236.2256291593303,1.921,2864.6069868283967,13.184,high
mc_20260807_0627_high_000071,mc_20260807_0627_high/task_0014,71,SuperGaussian,4.58,3353.747307336743,3349.218677664823,0.135,3018.0644210450205,10.009,high
mc_20260807_0627_high_000072,mc_20260807_0627_high/task_0014,72,Nygaard_TurboGaussian,12.54,3269.4998094770763,3209.0098514490264,1.85,2836.9269623873543,13.231,high
mc_20260807_0627_high_000072,mc_20260807_0627_high/task_0014,72,SuperGaussian,3.25,3322.7344684246573,3318.298412127318,0.134,2992.5974246228216,9.936,high
mc_20260807_0627_high_000073,mc_20260807_0627_high/task_0014,73,Nygaard_TurboGaussian,10.53,3265.9423628049176,3198.152177359679,2.076,2861.482010269991,12.384,high
mc_20260807_0627_high_000073,mc_20260807_0627_high/task_0014,73,SuperGaussian,2.89,3319.593473005838,3314.7994131038704,0.144,3017.302355134743,9.106,high
mc_20260807_0627_high_000074,mc_20260807_0627_high/task_0014,74,Nygaard_TurboGaussian,17.75,3232.4274614032247,3168.096069162578,1.99,2791.3920388853217,13.644,high
mc_20260807_0627_high_000074,mc_20260807_0627_high/task_0014,74,SuperGaussian,5.29,3285.90453930094,3281.2000989005583,0.143,2948.154878007488,10.279,high
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,Nygaard_TurboGaussian,36.19,3245.1678637012305,3185.834955805398,1.828,2768.076718646411,14.702,high
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,SuperGaussian,5.47,3296.919578124711,3292.6110771755075,0.131,2934.1019474327386,11.005,high
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,Nygaard_TurboGaussian,21.19,3387.0903594441215,3313.381609490397,2.176,2959.391234059363,12.627,high
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,SuperGaussian,5.94,3440.4454017393596,3435.0834843663683,0.156,3139.4266785638097,8.749,high
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,Nygaard_TurboGaussian,15.03,3203.1185690752573,3141.067800735436,1.937,2723.5503480625916,14.972,high
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,SuperGaussian,5.57,3257.580498764092,3253.0440136631064,0.139,2889.7077097955585,11.293,high
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,Nygaard_TurboGaussian,15.0,3317.9055344178696,3258.447656227788,1.792,2909.41614685119,12.312,high
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,SuperGaussian,7.58,3369.00611623739,3364.6765492011223,0.129,3061.187691439738,9.137,high
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,Nygaard_TurboGaussian,6.39,3175.5432263854964,3117.8376536580354,1.817,2743.9245873355803,13.592,high
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,SuperGaussian,2.28,3227.23765648448,3223.045756456999,0.13,2912.6363322365587,9.748,high
mc_20260807_0627_high_000080,mc_20260807_0627_high/task_0016,80,Nygaard_TurboGaussian,16.8,3314.2098080915707,3257.1766224824323,1.721,2834.943166715755,14.461,high
mc_20260807_0627_high_000080,mc_20260807_0627_high/task_0016,80,SuperGaussian,4.43,3367.846444124601,3363.7375331049866,0.122,2967.584115139333,11.885,high
mc_20260807_0627_high_000081,mc_20260807_0627_high/task_0016,81,Nygaard_TurboGaussian,7.71,3497.907225410885,3437.267621467134,1.734,3090.97593412286,11.634,high
mc_20260807_0627_high_000081,mc_20260807_0627_high/task_0016,81,SuperGaussian,2.36,3547.6952843567183,3543.2474243557635,0.125,3244.5108259423887,8.546,high
mc_20260807_0627_high_000082,mc_20260807_0627_high/task_0016,82,Nygaard_TurboGaussian,14.41,3347.672210211841,3263.979510387526,2.5,2881.797442423974,13.916,high
mc_20260807_0627_high_000082,mc_20260807_0627_high/task_0016,82,SuperGaussian,4.2,3407.69436400669,3401.6961451990396,0.176,3075.9704266737754,9.735,high
mc_20260807_0627_high_000083,mc_20260807_0627_high/task_0016,83,Nygaard_TurboGaussian,12.14,3071.210101025498,3020.9085484071475,1.638,2676.0501371854953,12.867,high
mc_20260807_0627_high_000083,mc_20260807_0627_high/task_0016,83,SuperGaussian,3.47,3121.4899097109283,3117.857452218803,0.116,2803.6351968358795,10.183,high
mc_20260807_0627_high_000084,mc_20260807_0627_high/task_0016,84,Nygaard_TurboGaussian,7.22,3210.003401895978,3161.23203635602,1.519,2829.797210387146,11.844,high
mc_20260807_0627_high_000084,mc_20260807_0627_high/task_0016,84,SuperGaussian,2.09,3256.893580385972,3253.343430779545,0.109,2973.425047248341,8.704,high
mc_20260807_0627_high_000085,mc_20260807_0627_high/task_0017,85,Nygaard_TurboGaussian,16.24,3303.1070178208183,3248.4439806350065,1.655,2896.3346669920193,12.315,high
mc_20260807_0627_high_000085,mc_20260807_0627_high/task_0017,85,SuperGaussian,4.07,3353.5469054046252,3349.5625407345733,0.119,3047.7041276785935,9.12,high
mc_20260807_0627_high_000086,mc_20260807_0627_high/task_0017,86,Nygaard_TurboGaussian,13.36,3060.6147624798814,3006.0230016382548,1.784,2608.178286743322,14.783,high
mc_20260807_0627_high_000086,mc_20260807_0627_high/task_0017,86,SuperGaussian,3.78,3112.1643552502915,3108.234186987943,0.126,2778.180637855632,10.732,high
mc_20260807_0627_high_000087,mc_20260807_0627_high/task_0017,87,Nygaard_TurboGaussian,8.77,3165.819833824015,3097.564940548984,2.156,2704.5526663206683,14.57,high
mc_20260807_0627_high_000087,mc_20260807_0627_high/task_0017,87,SuperGaussian,2.57,3219.820805685355,3214.949960422542,0.151,2873.1456725305907,10.767,high
mc_20260807_0627_high_000088,mc_20260807_0627_high/task_0017,88,Nygaard_TurboGaussian,10.62,3184.0320743923244,3128.7729368790087,1.736,2731.447854727624,14.214,high
mc_20260807_0627_high_000088,mc_20260807_0627_high/task_0017,88,SuperGaussian,3.09,3235.757708769388,3231.819242615292,0.122,2894.246293575425,10.554,high
mc_20260807_0627_high_000089,mc_20260807_0627_high/task_0017,89,Nygaard_TurboGaussian,14.8,3174.8019288331034,3119.4765365736075,1.743,2692.621969860833,15.188,high
mc_20260807_0627_high_000089,mc_20260807_0627_high/task_0017,89,SuperGaussian,4.47,3226.9314186226447,3222.921873144642,0.124,2872.7638015127104,10.975,high
mc_20260807_0627_high_000090,mc_20260807_0627_high/task_0018,90,Nygaard_TurboGaussian,12.48,3372.29265884437,3308.4429586062843,1.893,2891.436536350702,14.259,high
mc_20260807_0627_high_000090,mc_20260807_0627_high/task_0018,90,SuperGaussian,3.07,3423.3348215361475,3418.6566519776525,0.137,3048.2619518636466,10.956,high
mc_20260807_0627_high_000091,mc_20260807_0627_high/task_0018,91,Nygaard_TurboGaussian,15.85,3387.3373626523007,3326.0277724573616,1.81,2905.932547588705,14.212,high
mc_20260807_0627_high_000091,mc_20260807_0627_high/task_0018,91,SuperGaussian,4.51,3438.204250325545,3433.785126288004,0.129,3071.6028115615263,10.663,high
mc_20260807_0627_high_000092,mc_20260807_0627_high/task_0018,92,Nygaard_TurboGaussian,15.46,3055.4967855932355,3013.0707120201128,1.389,2643.054730748343,13.498,high
mc_20260807_0627_high_000092,mc_20260807_0627_high/task_0018,92,SuperGaussian,4.49,3103.520804246461,3100.4853953237125,0.098,2783.4775183959346,10.312,high
mc_20260807_0627_high_000093,mc_20260807_0627_high/task_0018,93,Nygaard_TurboGaussian,16.06,3132.0463371521364,3070.3734292271206,1.969,2629.330121829109,16.051,high
mc_20260807_0627_high_000093,mc_20260807_0627_high/task_0018,93,SuperGaussian,4.61,3183.9329176845104,3179.4066599272523,0.142,2774.521022310408,12.859,high
mc_20260807_0627_high_000094,mc_20260807_0627_high/task_0018,94,Nygaard_TurboGaussian,15.59,3420.974142706742,3351.7402184550933,2.024,2936.0231043761028,14.176,high
mc_20260807_0627_high_000094,mc_20260807_0627_high/task_0018,94,SuperGaussian,4.57,3474.6945444603107,3469.74356447043,0.142,3109.909926847326,10.498,high
mc_20260807_0627_high_000095,mc_20260807_0627_high/task_0019,95,Nygaard_TurboGaussian,18.72,3171.8887666651663,3113.612177738478,1.837,2727.9217026027486,13.997,high
mc_20260807_0627_high_000095,mc_20260807_0627_high/task_0019,95,SuperGaussian,4.72,3225.820964332391,3221.586069142712,0.131,2884.54201081899,10.58,high
mc_20260807_0627_high_000096,mc_20260807_0627_high/task_0019,96,Nygaard_TurboGaussian,13.76,3432.773433456406,3379.562925100412,1.55,3008.4951606041677,12.36,high
mc_20260807_0627_high_000096,mc_20260807_0627_high/task_0019,96,SuperGaussian,3.86,3482.955750057154,3479.106121207109,0.111,3156.029783178717,9.386,high
mc_20260807_0627_high_000097,mc_20260807_0627_high/task_0019,97,Nygaard_TurboGaussian,16.45,3293.364944533633,3221.776348184741,2.174,2763.439660098363,16.091,high
mc_20260807_0627_high_000097,mc_20260807_0627_high/task_0019,97,SuperGaussian,4.61,3349.1996943137547,3344.0690832520677,0.153,2930.5572258174097,12.5,high
mc_20260807_0627_high_000098,mc_20260807_0627_high/task_0019,98,Nygaard_TurboGaussian,9.63,3020.031050082659,2970.2073078442168,1.65,2634.747340595829,12.758,high
mc_20260807_0627_high_000098,mc_20260807_0627_high/task_0019,98,SuperGaussian,2.8,3070.34913940018,3066.7330092428024,0.118,2774.962360694496,9.621,high
mc_20260807_0627_high_000099,mc_20260807_0627_high/task_0019,99,Nygaard_TurboGaussian,8.96,3095.9019264450394,3038.571117936178,1.852,2690.2787299573993,13.102,high
mc_20260807_0627_high_000099,mc_20260807_0627_high/task_0019,99,SuperGaussian,2.64,3147.8401033167434,3143.716826319488,0.131,2842.236249975435,9.708,high
