Wind_Direction,Wave_Direction,Wind_Speed,Wave_Height,Surge,Sway,Heave,Pitch,Yaw,Roll
0,120,3,18,15.145614818096162,-0.6998901750465775,-0.25476330285124277,2.578501384906471,-0.12746627711539257,0.29735649373468914
0,120,3,20,14.878590369939804,-0.8074585359322082,-0.24576388058557722,2.5363690668722128,-0.20731766156587536,0.3119235974477415
0,120,3,22,14.978915671110153,-0.9036026736263976,-0.242568408823156,2.5627643805884,-0.3128108499964801,0.32305243465685635
0,120,5,4,3.743504187524319,-0.0817011242105982,-0.00806124109524012,0.7542247201651334,-0.009830940075966282,0.011905322188555147
0,120,5,6,7.479360483169556,-0.14533407443535493,-0.06245806121407986,1.5203143045008183,0.005065885793574126,0.04859330836361551
0,120,5,8,12.330830530881881,-0.21507054061570488,-0.16295878600368452,2.5032636452317236,0.012070348154149542,0.10097436280116835
0,120,5,10,18.960085963726044,-0.2643003371007762,-0.34170615264214577,3.847577231347561,-6.158969009084103e-05,0.14712287753749842
0,120,5,12,23.195409403800966,-0.3537250833956859,-0.48364600409939884,4.7400036445856095,-0.019098187086572578,0.2061425109736956
0,120,5,14,18.15744419193268,-0.49363785317064324,-0.3150858556777239,3.349461288869381,-0.06576288549719539,0.25460962995048614
0,120,5,16,16.063916519403456,-0.6092737389281893,-0.26359694703908465,2.7925961841642857,-0.09784283354224317,0.27896535316658266
0,120,5,18,15.111568285703658,-0.7218670791710028,-0.24454443435860593,2.5751850111931565,-0.13185106723637,0.2980380522686828
0,120,5,20,14.849998034238816,-0.8286012236094102,-0.23540064975995484,2.5338092037779862,-0.21149647614759307,0.31240346975270405
0,120,5,22,14.953712382316589,-0.9240213081595648,-0.23193275904200528,2.561132403898722,-0.31706439942321957,0.32371814256062476
0,120,7,4,3.6565640228390692,-0.17601638532721517,-0.000812996521180139,0.757978722088039,-0.02434047410540734,0.017049526440057434
0,120,7,6,7.383439568042755,-0.24229799319821937,-0.054801747424737625,1.5229731384962797,-0.005088638051794987,0.053937330994784136
0,120,7,8,12.237479021787644,-0.2871429797043766,-0.1548458019907157,2.506578513741493,0.0011481684015095652,0.10647658202522257
0,120,7,10,18.862034628391267,-0.32817728233250637,-0.33396584125849765,3.8483735585808754,-0.015282895929727602,0.15239335269367713
0,120,7,12,22.907057280540467,-0.4190261496551807,-0.468617972956039,4.660261083424091,-0.028423863895703106,0.21318354474422221
0,120,7,14,18.026029562950136,-0.5457709924083247,-0.30439380680351313,3.3348167538046836,-0.07004992625619706,0.25982780738147265
0,120,7,16,15.956595045804978,-0.6637690698375464,-0.25281855603445186,2.7853003396689893,-0.1005622176708248,0.28445553743370694
0,120,7,18,15.018011334419251,-0.7761174973078814,-0.2330591025176109,2.5704483849070967,-0.13729231059593802,0.3031950006882471
0,120,7,20,14.764085370063782,-0.8811937000880135,-0.22363778109654958,2.529959790353365,-0.21723001119404944,0.3170857775434124
0,120,7,22,14.875557532548905,-0.9764279534842936,-0.22015088203525465,2.5591630848033526,-0.3221411829622048,0.3288842364826887
0,180,1,4,3.650979093372822,-0.030043125248270824,-0.018469526792411442,0.7540926986187696,0.006025863514565572,0.015694893871216437
0,180,1,6,7.495221887469292,-0.09371241304791147,-0.07307484023598954,1.5193253844380379,0.016204161942702057,0.052107333443507056
0,180,1,8,12.377612757444382,-0.16666686770878733,-0.1735158944055438,2.4992777118682863,0.026165775258311895,0.1042389864018187
0,180,1,10,19.026031655788422,-0.21432053250446917,-0.3507538642659783,3.8454840421080587,0.024201303705511008,0.15129992257244884
0,180,1,12,23.74790448617935,-0.2850168504454195,-0.5138095228001476,4.911252741336822,0.0051224621422390655,0.20749463089555503
0,180,1,14,18.22530326938629,-0.46721540384739635,-0.3302781268246472,3.36481827044487,-0.052976369120572374,0.2583465292081237
0,180,1,16,16.09383883070946,-0.5904624165967107,-0.28040499101768634,2.8001239894926546,-0.09019725648485201,0.28168187752738594
0,180,1,18,15.127822995424271,-0.7087253051325679,-0.2626835855440427,2.580112507656217,-0.12271432845129675,0.3004904553089291
0,180,1,20,14.859041846036911,-0.8191203098595142,-0.2539557523488638,2.53774312935154,-0.201478861008698,0.3151655324380845
0,180,1,22,14.95725753736496,-0.9150836767405272,-0.2506482823476981,2.563940233782574,-0.3078553662909035,0.3259972678013146
0,180,3,4,3.760268825173378,-0.03190059097228186,-0.014175006713367622,0.75777875007689,0.00699539815766775,0.016924149733248895
0,180,3,6,7.531150894761086,-0.09369228873089787,-0.0685920390342435,1.521698786854744,0.016623717468415407,0.05311516394471255
0,180,3,8,12.39118517613411,-0.16676948241703213,-0.16915620499523357,2.505338788151741,0.025827425147893338,0.10519716487824916
0,180,3,10,19.026669559955597,-0.2143405772410333,-0.3468808596469462,3.8503249247670173,0.0235174835567459,0.15187114173173905
0,180,3,12,23.202637419223784,-0.29448135965690014,-0.4842544477954507,4.7448284814953805,0.0011381875010110889,0.20966607620939612
0,180,3,14,18.196987927913664,-0.46304402471333744,-0.3229778717570007,3.3478759765625,-0.05255079854766245,0.25810042320936916
0,180,3,16,16.100305364370346,-0.5840815045312047,-0.27365037408631177,2.791137417495251,-0.08933158157272919,0.2812599838748574
0,180,3,18,15.148806049585342,-0.6984671267643571,-0.25609317208861465,2.5745677613690496,-0.12274307480823358,0.2999811805486679
0,180,3,20,14.884822949647903,-0.805428343847394,-0.24767590036409093,2.5336004392559843,-0.2016224010576716,0.31415661644376813
0,180,3,22,14.987066219806671,-0.9016362868249417,-0.2447489359793693,2.5607444669170656,-0.3023708513970996,0.3256871604453772
0,180,5,4,3.7424350714683534,-0.035581628576754155,-0.007743857928721354,0.7643686387524067,0.00820427667048898,0.019509694268328985
